GCAM_commodity,GCAM_region_ID,iso,contentN,contentP
Fruits,13,irl,0.03309413850616177,0.03309413850616177
Fruits,13,ita,0.006236676669987252,0.006236676669987252
Fruits,13,lux,4.519737267147626e-4,4.519737267147626e-4
Fruits,13,nld,0.007591254663899006,0.007591254663899006
Fruits,13,prt,0.008108948873598905,0.008108948873598905
Fruits,13,shn,0,0
Fruits,13,spm,0.00288,0.00288
Fruits,13,swe,0.0021849275557363564,0.0021849275557363564
Fruits,14,blr,0.013924631849824924,0.013924631849824926
Fruits,14,ukr,0.013680233359393956,0.013680233359393954
Fruits,15,alb,0.005937944904310364,0.005937944904310364
Fruits,15,bih,0.003792771643452437,0.003792771643452437
Fruits,15,hrv,0.009749722942714038,0.009749722942714038
Fruits,15,mne,0.020595063972582046,0.020595063972582046
Fruits,15,scg,0.0038232859648868463,0.0038232859648868463
Fruits,15,srb,0.008365926230226153,0.008365926230226153
Fruits,15,tur,0.018123752615829086,0.018123752615829086
Fruits,16,che,0.012013402828276178,0.012013402828276178
Fruits,16,isl,0.03872,0.03872
Fruits,16,lie,0.00256,0.00256
Fruits,16,nor,0.00480207878299325,0.00480207878299325
Fruits,17,ind,0.016247973824394992,0.016247973824394992
Fruits,18,idn,0.00572732307486539,0.00572732307486539
Fruits,19,jpn,0.007505308955171362,0.007505308955171362
Fruits,20,mex,0.015964622593521063,0.015964622593521063
Fruits,21,are,0.0024928389980431167,0.0024928389980431167
Fruits,21,bhr,0.002389226344457477,0.002389226344457477
Fruits,21,irq,0.05947275341485041,0.05947275341485041
Fruits,21,isr,0.025238197656158323,0.025238197656158323
Fruits,21,jor,0.018129291236220306,0.018129291236220306
Fruits,21,kwt,0.01080196618386851,0.01080196618386851
Fruits,21,lbn,0.011700531423658268,0.011700531423658268
Fruits,21,omn,0.009111535710028307,0.009111535710028307
Fruits,21,qat,0.03441729525112593,0.03441729525112593
Fruits,21,sau,0.018981355987058746,0.018981355987058746
Fruits,21,syr,0.02030128132182376,0.02030128132182376
Fruits,21,yem,0.02182052340966676,0.02182052340966676
Fruits,22,pak,0.007516839557159729,0.007516839557159729
Fruits,23,rus,0.021280285540622043,0.021280285540622043
Fruits,24,zaf,0.0040888760676152025,0.0040888760676152025
Fruits,25,guf,0.007451583449558346,0.007451583449558346
Fruits,25,guy,0.008406266095804811,0.008406266095804811
Fruits,25,sur,0.0017948199991262397,0.0017948199991262397
Fruits,26,chl,0.019787018557395408,0.019787018557395408
Fruits,26,ecu,0.02955487142673964,0.02955487142673964
Fruits,26,per,0.0082794770547821,0.0082794770547821
Fruits,26,pry,0.0035898258027674836,0.0035898258027674836
Fruits,26,ury,0.010625271887252827,0.010625271887252827
Fruits,27,afg,0.006861037848504548,0.006861037848504548
Fruits,27,bgd,0.008240831141034235,0.008240831141034235
Fruits,27,btn,0.0018092219283232197,0.0018092219283232197
Fruits,27,lka,0.004717900871920694,0.004717900871920694
Fruits,27,mdv,0.00205460305032216,0.00205460305032216
Fruits,27,npl,0.00854464940210717,0.00854464940210717
Fruits,29,asm,0.021080416460089242,0.021080416460089242
Fruits,29,brn,0.003950316973928769,0.003950316973928769
Fruits,29,cok,0.008097407368085783,0.008097407368085783
Fruits,29,fji,0.015947617277028554,0.015947617277028554
Fruits,29,gum,0.024710066755674234,0.02471006675567423
Fruits,29,khm,0.015381757006432451,0.015381757006432451
Fruits,29,kir,0.014221650937614903,0.014221650937614905
Fruits,29,lao,0.004344531601507557,0.004344531601507557
Fruits,29,mhl,0,0
Fruits,29,mmr,0.005471186440677966,0.005471186440677966
Fruits,29,mys,0.013345376866373975,0.013345376866373975
Fruits,29,ncl,0.006844465069186635,0.006844465069186635
Fruits,29,niu,0.005973695811903012,0.005973695811903012
Fruits,29,nru,0.00256,0.00256
Fruits,29,pci,0,0
Fruits,29,phl,0.0031607287602569718,0.0031607287602569718
Fruits,29,png,0.03223804843917824,0.03223804843917824
Fruits,29,pyf,0.014574088309181488,0.01457408830918149
Fruits,29,sgp,0,0
Fruits,29,slb,0.009127026504159412,0.009127026504159412
Fruits,29,syc,0.004966411180259854,0.004966411180259854
Fruits,29,tha,0.010610916551886743,0.010610916551886743
Fruits,29,tkl,0.03841630188679245,0.03841630188679246
Fruits,29,ton,0.019676311219173324,0.019676311219173324
Fruits,29,tuv,0.013008765743073048,0.01300876574307305
Fruits,29,vnm,0.008883942963480877,0.008883942963480877
Fruits,29,vut,0.02607484940279064,0.02607484940279064
Fruits,29,wsm,0.016847706076567177,0.016847706076567177
Fruits,31,arg,0.015952995937159865,0.015952995937159865
Fruits,32,col,0.0033110066810948823,0.0033110066810948823
Legumes,1,pri,7.582530795072789e-4,7.582530795072789e-4
Legumes,1,usa,0.007089604353852873,0.007089604353852873
Legumes,2,bdi,0.021588303776811552,0.021588303776811552
Legumes,2,com,0.0032,0.0032
Legumes,2,dji,0.00112,0.00112
Legumes,2,eri,0.03216428361911174,0.03216428361911174
Legumes,2,eth,0.006273485443585447,0.006273485443585447
Legumes,2,ken,0.002925424363447672,0.002925424363447672
Legumes,2,mdg,0.016073354335121456,0.016073354335121456
Legumes,2,mus,0,0
Legumes,2,rwa,0.01187034268348063,0.01187034268348063
Legumes,2,som,0.01088,0.01088
Legumes,2,uga,0.01640820990194622,0.01640820990194622
Legumes,3,dza,0.003356115232828445,0.003356115232828445
Legumes,3,egy,0.0030598572705762767,0.0030598572705762767
Legumes,3,esh,0,0
Legumes,3,mar,0.012036878168601745,0.012036878168601745
Legumes,3,tun,0.011969859026935,0.011969859026935
Legumes,4,ago,0.01065,0.01065
Legumes,4,bwa,0.00144,0.00144
Legumes,4,lso,0.0024728203690927908,0.0024728203690927908
Legumes,4,moz,0.002192042750386173,0.002192042750386173
Legumes,4,mwi,0.025457604409968127,0.025457604409968127
Legumes,4,nam,0.0011250365260842407,0.0011250365260842407
Legumes,4,swz,0.07900739691690688,0.07900739691690686
Legumes,4,zmb,0.0208,0.0208
Legumes,4,zwe,0.002692364738390231,0.002692364738390231
Legumes,5,ben,5.682092817072085e-4,5.682092817072085e-4
Legumes,5,bfa,0.001861759760127223,0.001861759760127223
Legumes,5,caf,8e-4,8e-4
Legumes,5,cmr,0.016286733264576136,0.016286733264576136
Legumes,5,cog,0.0025725880917140554,0.0025725880917140554
Legumes,5,cpv,0.0037,0.0037
Legumes,5,gab,0.001,0.001
Legumes,5,gha,0.016244967449161325,0.016244967449161325
Legumes,5,gin,0.03136,0.03136
Legumes,5,gmb,0.0152,0.0152
Legumes,5,gnb,0.0054788354491209805,0.0054788354491209805
Legumes,5,gnq,0,0
Legumes,5,lbr,0.04,0.04
Legumes,5,mli,0.031181421125397485,0.031181421125397485
Legumes,5,mrt,0.03738620711383884,0.03738620711383884
Legumes,5,ner,0.015851227479067767,0.015851227479067767
Legumes,5,nga,0.028892339757712337,0.028892339757712337
Legumes,5,sen,0.016441753776552687,0.016441753776552687
Legumes,5,sle,0.0012960391296569383,0.0012960391296569383
Legumes,5,stp,0,0
Legumes,5,tcd,0.006806602123611125,0.006806602123611125
Legumes,5,tgo,0.01499813907137546,0.01499813907137546
Legumes,6,aus,0.013014251584505433,0.013014251584505433
Legumes,6,nzl,0.01425693489230392,0.014256934892303919
Legumes,7,bra,0.003218157782740147,0.003218157782740147
Legumes,8,can,0.0025510333623815214,0.0025510333623815214
Legumes,9,bhs,0.027,0.027
Legumes,9,blz,0.003094686234088255,0.003094686234088255
Legumes,9,bmu,0,0
Legumes,9,brb,0.008241365889480448,0.008241365889480448
Legumes,9,cri,6.4e-4,6.4e-4
Legumes,9,cub,0.00336,0.00336
Legumes,9,cym,0,0
Legumes,9,dma,0.0018,0.0018
Legumes,9,dom,0.00916327772668092,0.00916327772668092
Legumes,9,glp,3.2e-4,3.2e-4
Legumes,9,grd,0.004074341230611897,0.004074341230611897
Legumes,9,gtm,0.001197789482899682,0.001197789482899682
Legumes,9,hnd,0.01968,0.01968
Legumes,9,hti,0.004241300513577879,0.004241300513577879
Legumes,9,jam,0.006589628167971881,0.006589628167971881
Legumes,9,kna,0.01072,0.01072
Legumes,9,lca,0.00752,0.00752
Legumes,9,msr,0,0
Legumes,9,mtq,0.0128,0.0128
Legumes,9,nic,0.03216,0.03216
Legumes,9,pan,0.005316295756548005,0.005316295756548005
Legumes,9,slv,0.0352,0.0352
Legumes,9,tto,0.001665667504585909,0.001665667504585909
Legumes,9,vct,0.027115946493717066,0.02711594649371707
Legumes,10,arm,0.01052730604521462,0.01052730604521462
Legumes,10,aze,0.01577030146139635,0.01577030146139635
Legumes,10,geo,0.027040928266206018,0.027040928266206018
Legumes,10,kaz,0.013707608629781168,0.013707608629781168
Legumes,10,kgz,0.0034882117322440048,0.0034882117322440048
Legumes,10,mng,0.00208,0.00208
Legumes,10,tjk,0.018301886566544186,0.018301886566544186
Legumes,10,tkm,6.4e-4,6.4e-4
Legumes,10,uzb,0.027491935483870966,0.027491935483870966
Legumes,11,chn,0.003005712691033471,0.003005712691033471
Legumes,12,bgr,0.006040314488955447,0.006040314488955447
Legumes,12,cyp,0.003079748134328358,0.003079748134328358
Legumes,12,cze,0.013510167951558115,0.013510167951558115
Legumes,12,est,0.001112557678268894,0.001112557678268894
Legumes,12,hun,0.003529912011370171,0.003529912011370171
Legumes,12,ltu,0.01561343644655959,0.015613436446559591
Legumes,12,lva,0.04522197734294542,0.04522197734294542
Legumes,12,mlt,0.0048,0.0048
Legumes,12,pol,0.002815197244676184,0.002815197244676184
Legumes,12,rom,0.01690360389893183,0.01690360389893183
Legumes,12,svk,0.02601588510949713,0.02601588510949713
Legumes,12,svn,0.12088347528842044,0.12088347528842044
Legumes,13,aut,0.01788311516785643,0.01788311516785643
Legumes,13,bel,0.009403514950545996,0.009403514950545994
Legumes,13,deu,0.0018064011886239715,0.0018064011886239715
Legumes,13,dnk,0.02858800350262697,0.028588003502626972
Legumes,13,esp,0.014416584498356208,0.014416584498356208
Legumes,13,fin,0.0352,0.0352
Legumes,13,fra,0.0018739132212843952,0.001873913221284395
Legumes,13,fro,0,0
Legumes,13,gbr,0.012541628598144134,0.012541628598144134
Legumes,13,grc,0.0470578705007038,0.0470578705007038
Legumes,13,irl,0.0010296961325966852,0.0010296961325966852
Legumes,13,ita,0.011960746415476793,0.011960746415476793
Legumes,13,lux,0.0020077270098322734,0.002007727009832274
Legumes,13,nld,0.00729052131311057,0.00729052131311057
Legumes,13,prt,0.008907117345094353,0.008907117345094353
Legumes,13,shn,0,0
Legumes,13,spm,0,0
Legumes,13,swe,0.04726459272180003,0.04726459272180003
Legumes,14,blr,0.021248170458794676,0.021248170458794673
Legumes,14,ukr,0.01472886302362317,0.014728863023623168
Legumes,15,alb,0.019592678094298516,0.019592678094298516
Legumes,15,bih,0.017605964821346073,0.017605964821346073
Legumes,15,hrv,0.024869360501567395,0.0248693605015674
Legumes,15,mne,0.0036898873272157044,0.0036898873272157044
Legumes,15,scg,0.02307020673943656,0.02307020673943656
Legumes,15,srb,0.004141516767412948,0.004141516767412948
Legumes,15,tur,0.021757434698011977,0.021757434698011977
Legumes,16,che,0.010878161575438054,0.010878161575438054
Legumes,16,isl,0,0
Legumes,16,lie,0,0
Legumes,16,nor,0.003,0.003
Legumes,17,ind,0.007022440341671131,0.007022440341671131
Legumes,18,idn,0.0025025586801775794,0.0025025586801775794
Legumes,19,jpn,0.0022341020876276902,0.0022341020876276902
Legumes,20,mex,0.015248235014503685,0.015248235014503684
Legumes,21,are,0,0
Legumes,21,bhr,0.017887202572347265,0.017887202572347265
Legumes,21,irq,0.020093235299719993,0.020093235299719993
Legumes,21,isr,0.003116914897024439,0.003116914897024439
Legumes,21,jor,0.0016518275393280248,0.0016518275393280248
Legumes,21,kwt,0,0
Legumes,21,lbn,0.039798085016673694,0.039798085016673694
Legumes,21,omn,0,0
Legumes,21,qat,0,0
Legumes,21,sau,0.0014,0.0014
Legumes,21,syr,0.021337196592455854,0.021337196592455854
Legumes,21,yem,0.004594597137373459,0.004594597137373459
Legumes,22,pak,0.0025332127863608965,0.0025332127863608965
Legumes,23,rus,0.03215373801132451,0.03215373801132451
Legumes,24,zaf,0.004107561876688136,0.004107561876688136
Legumes,25,guf,0,0
Legumes,25,guy,0.001523571978444958,0.0015235719784449581
Legumes,25,sur,0.02992,0.02992
Legumes,26,chl,0.008416320299806473,0.008416320299806473
Legumes,26,ecu,0.02309979625632269,0.023099796256322695
Legumes,26,per,0.018816665545520955,0.018816665545520955
Legumes,26,pry,9.482375206589946e-4,9.482375206589946e-4
Legumes,26,ury,0.0059294886456461365,0.005929488645646136
Legumes,27,afg,0.00144,0.00144
Legumes,27,bgd,0.06223084421571191,0.062230844215711914
Legumes,27,btn,0.018535728682849882,0.018535728682849882
Legumes,27,lka,0.0026308588081503425,0.0026308588081503425
Legumes,27,mdv,0.0018,0.0018
Legumes,27,npl,0.006810460987542495,0.006810460987542495
Legumes,29,asm,0,0
Legumes,29,brn,0,0
Legumes,29,cok,0,0
Legumes,29,fji,0.03344,0.03344
Legumes,29,gum,0,0
Legumes,29,khm,0.003,0.003
Legumes,29,kir,0,0
Legumes,29,lao,0,0
Legumes,29,mhl,0,0
Legumes,29,mmr,0.007042225089471836,0.007042225089471836
Legumes,29,mys,0,0
Legumes,29,ncl,0.0016,0.0016
Legumes,29,niu,0,0
Legumes,29,nru,0,0
Legumes,29,pci,0,0
Legumes,29,phl,0.024138731918345275,0.024138731918345275
Legumes,29,png,0.002,0.002
Legumes,29,pyf,0,0
Legumes,29,sgp,0,0
Legumes,29,slb,8e-4,8e-4
Legumes,29,syc,0,0
Legumes,29,tha,0.016223400550567164,0.016223400550567164
Legumes,29,tkl,0,0
Legumes,29,ton,0,0
Legumes,29,tuv,0,0
Legumes,29,vnm,0.0012631079522884168,0.0012631079522884168
Legumes,29,vut,0,0
Legumes,29,wsm,0,0
Legumes,31,arg,0.04239564630136236,0.04239564630136236
Legumes,32,col,0.014717574257141744,0.014717574257141743
MiscCrop,1,pri,0.002216922067639407,0.0022169220676394076
MiscCrop,1,usa,0.03617081767690375,0.03617081767690375
MiscCrop,2,bdi,0.0036598247340261974,0.003659824734026197
MiscCrop,2,com,0.002814733369003032,0.002814733369003032
MiscCrop,2,dji,0,0
MiscCrop,2,eri,0.0352,0.0352
MiscCrop,2,eth,4.675667305085178e-4,4.675667305085178e-4
MiscCrop,2,ken,0.003520104405714155,0.0035201044057141546
MiscCrop,2,mdg,0.008441299406209747,0.008441299406209747
MiscCrop,2,mus,0.010485247132770091,0.010485247132770091
MiscCrop,2,rwa,0.015184420855864876,0.015184420855864876
MiscCrop,2,som,0.1475,0.1475
MiscCrop,2,uga,0.002017513956693022,0.002017513956693022
MiscCrop,3,dza,0.01456,0.01456
MiscCrop,3,egy,0,0
MiscCrop,3,esh,0,0
MiscCrop,3,mar,0.017435024051326797,0.017435024051326797
MiscCrop,3,tun,0.021594725864739286,0.021594725864739286
MiscCrop,4,ago,0.0017678640049133127,0.0017678640049133127
MiscCrop,4,bwa,0,0
MiscCrop,4,lso,0,0
MiscCrop,4,moz,0.004424498461343232,0.004424498461343232
MiscCrop,4,mwi,0.0016620771484588,0.0016620771484588
MiscCrop,4,nam,0,0
MiscCrop,4,swz,3.2e-4,3.2e-4
MiscCrop,4,zmb,0.0019598293517057363,0.0019598293517057363
MiscCrop,4,zwe,0.0018277361469905106,0.0018277361469905104
MiscCrop,5,ben,0.009655993275427292,0.009655993275427292
MiscCrop,5,bfa,0.00796930705079606,0.00796930705079606
MiscCrop,5,caf,0.007140754768318233,0.007140754768318233
MiscCrop,5,cmr,0.009635025719205503,0.009635025719205503
MiscCrop,5,cog,0.017069253500425468,0.017069253500425468
MiscCrop,5,cpv,0.00144,0.00144
MiscCrop,5,gab,0,0
MiscCrop,5,gha,0.013755949486827793,0.013755949486827793
MiscCrop,5,gin,0.02838198978696601,0.02838198978696601
MiscCrop,5,gmb,0,0
MiscCrop,5,gnb,0,0
MiscCrop,5,gnq,0.0014,0.0014
MiscCrop,5,lbr,0.00176,0.00176
MiscCrop,5,mli,0.001053024941456343,0.001053024941456343
MiscCrop,5,mrt,0,0
MiscCrop,5,ner,0.004015442746740605,0.004015442746740605
MiscCrop,5,nga,0.03022536715150685,0.03022536715150685
MiscCrop,5,sen,0,0
MiscCrop,5,sle,0.005836889155555963,0.005836889155555963
MiscCrop,5,stp,0.0039006896551724134,0.0039006896551724134
MiscCrop,5,tcd,0.0088,0.0088
MiscCrop,5,tgo,0.0018847105764767465,0.0018847105764767463
MiscCrop,6,aus,0.009727713654158567,0.009727713654158567
MiscCrop,6,nzl,0.001,0.001
MiscCrop,7,bra,0.02876429393835438,0.02876429393835438
MiscCrop,8,can,0.01552,0.01552
MiscCrop,9,bhs,0,0
MiscCrop,9,blz,0.03344,0.03344
MiscCrop,9,bmu,0,0
MiscCrop,9,brb,0,0
MiscCrop,9,cri,0.059120046083362875,0.059120046083362875
MiscCrop,9,cub,0.002207685520561439,0.002207685520561439
MiscCrop,9,cym,0,0
MiscCrop,9,dma,0.0020010279944928868,0.0020010279944928868
MiscCrop,9,dom,0.0020967655630069167,0.0020967655630069167
MiscCrop,9,glp,0.007627397260273973,0.007627397260273972
MiscCrop,9,grd,0.001775689655172414,0.0017756896551724142
MiscCrop,9,gtm,0.0032407121560844737,0.0032407121560844732
MiscCrop,9,hnd,0.0047052312372824435,0.004705231237282443
MiscCrop,9,hti,0.03504184458226925,0.03504184458226925
MiscCrop,9,jam,0.014105458969292758,0.014105458969292758
MiscCrop,9,kna,0,0
MiscCrop,9,lca,0.001156373551465576,0.001156373551465576
MiscCrop,9,msr,0,0
MiscCrop,9,mtq,0.0014,0.0014
MiscCrop,9,nic,0.009308005746433153,0.009308005746433153
MiscCrop,9,pan,0.009401365304345703,0.009401365304345703
MiscCrop,9,slv,0.039329889901126895,0.039329889901126895
MiscCrop,9,tto,0.020236186984417964,0.020236186984417964
MiscCrop,9,vct,0.015365112893275756,0.015365112893275756
MiscCrop,10,arm,0.1475,0.1475
MiscCrop,10,aze,0.025559719193237716,0.025559719193237712
MiscCrop,10,geo,0.028496610205558156,0.028496610205558156
MiscCrop,10,kaz,0.0018,0.0018
MiscCrop,10,kgz,0.0018065058490006037,0.0018065058490006037
MiscCrop,10,mng,0,0
MiscCrop,10,tjk,0.011295763962065334,0.011295763962065334
MiscCrop,10,tkm,0.0152,0.0152
MiscCrop,10,uzb,0.009002307869909637,0.009002307869909637
MiscCrop,11,chn,0.007834575216835666,0.007834575216835666
MiscCrop,12,bgr,0.009021900473447092,0.009021900473447092
MiscCrop,12,cyp,0.0018,0.0018
MiscCrop,12,cze,0.013,0.013
MiscCrop,12,est,0,0
MiscCrop,12,hun,0.05458426492301202,0.05458426492301203
MiscCrop,12,ltu,0,0
MiscCrop,12,lva,0,0
MiscCrop,12,mlt,0,0
MiscCrop,12,pol,0.006933036706349206,0.006933036706349205
MiscCrop,12,rom,0.0131073847586528,0.0131073847586528
MiscCrop,12,svk,0.02574161575016972,0.02574161575016972
MiscCrop,12,svn,0,0
MiscCrop,13,aut,0.0016582048780487805,0.0016582048780487805
MiscCrop,13,bel,0.012590799339179058,0.012590799339179058
MiscCrop,13,deu,0.0020289098494901316,0.0020289098494901316
MiscCrop,13,dnk,0,0
MiscCrop,13,esp,0.0022427510228307155,0.0022427510228307155
MiscCrop,13,fin,0,0
MiscCrop,13,fra,0.00316490824673889,0.00316490824673889
MiscCrop,13,fro,0,0
MiscCrop,13,gbr,0.00357,0.00357
MiscCrop,13,grc,0.00144,0.00144
MiscCrop,13,irl,0.0018,0.0018
MiscCrop,13,ita,0,0
MiscCrop,13,lux,0,0
MiscCrop,13,nld,0,0
MiscCrop,13,prt,0.0043206556107633735,0.0043206556107633735
MiscCrop,13,shn,0,0
MiscCrop,13,spm,0,0
MiscCrop,13,swe,0,0
MiscCrop,14,blr,0,0
MiscCrop,14,ukr,0.03216613102595797,0.03216613102595797
MiscCrop,15,alb,0.02025257877813505,0.02025257877813505
MiscCrop,15,bih,0.03872,0.03872
MiscCrop,15,hrv,0.00272,0.00272
MiscCrop,15,mne,0.017528539526574367,0.01752853952657437
MiscCrop,15,scg,0.0012833745262811006,0.0012833745262811006
MiscCrop,15,srb,8.132177345457109e-4,8.132177345457109e-4
MiscCrop,15,tur,0.023546687641882905,0.023546687641882905
MiscCrop,16,che,4.0113576611631085e-4,4.011357661163109e-4
MiscCrop,16,isl,0,0
MiscCrop,16,lie,0,0
MiscCrop,16,nor,0,0
MiscCrop,17,ind,0.008269748032919392,0.008269748032919392
MiscCrop,18,idn,0.019111055456704412,0.019111055456704412
MiscCrop,19,jpn,0.01565855339939129,0.01565855339939129
MiscCrop,20,mex,0.0017469744772268003,0.0017469744772268003
MiscCrop,21,are,0.02912,0.02912
MiscCrop,21,bhr,0,0
MiscCrop,21,irq,0.00256,0.00256
MiscCrop,21,isr,3.2e-4,3.2e-4
MiscCrop,21,jor,0,0
MiscCrop,21,kwt,0.0018,0.0018
MiscCrop,21,lbn,0,0
MiscCrop,21,omn,0.003,0.003
MiscCrop,21,qat,0,0
MiscCrop,21,sau,0,0
MiscCrop,21,syr,0.042559258565117546,0.042559258565117546
MiscCrop,21,yem,0.02986514410975664,0.02986514410975664
MiscCrop,22,pak,0.004320207601699135,0.0043202076016991345
MiscCrop,23,rus,0.00703095873015873,0.00703095873015873
MiscCrop,24,zaf,0.009971337963231642,0.009971337963231642
MiscCrop,25,guf,0,0
MiscCrop,25,guy,0.007860057510927077,0.007860057510927077
MiscCrop,25,sur,6.4e-4,6.4e-4
MiscCrop,26,chl,0.00928,0.00928
MiscCrop,26,ecu,0.002828440471368782,0.0028284404713687815
MiscCrop,26,per,0.002508932245431763,0.002508932245431763
MiscCrop,26,pry,0.0033829854613502235,0.0033829854613502235
MiscCrop,26,ury,0.0088,0.0088
MiscCrop,27,afg,0.0096,0.0096
MiscCrop,27,bgd,0.003590444769345128,0.0035904447693451275
MiscCrop,27,btn,9.289475265973433e-4,9.289475265973433e-4
MiscCrop,27,lka,0.015915458759930987,0.015915458759930987
MiscCrop,27,mdv,0,0
MiscCrop,27,npl,0.0034414458843521644,0.0034414458843521644
MiscCrop,29,asm,0.00144,0.00144
MiscCrop,29,brn,0.0176,0.0176
MiscCrop,29,cok,0,0
MiscCrop,29,fji,0.00418883666618012,0.00418883666618012
MiscCrop,29,gum,0,0
MiscCrop,29,khm,0.014001389805010705,0.014001389805010705
MiscCrop,29,kir,0,0
MiscCrop,29,lao,0.009535919131945144,0.009535919131945144
MiscCrop,29,mhl,0,0
MiscCrop,29,mmr,0.01541966615774739,0.01541966615774739
MiscCrop,29,mys,0.019726370572994218,0.019726370572994218
MiscCrop,29,ncl,0.02992,0.02992
MiscCrop,29,niu,0,0
MiscCrop,29,nru,0,0
MiscCrop,29,pci,0,0
MiscCrop,29,phl,0.0036728625834229873,0.0036728625834229873
MiscCrop,29,png,0.0015015298365994793,0.0015015298365994793
MiscCrop,29,pyf,0.0022282485875706214,0.0022282485875706214
MiscCrop,29,sgp,0,0
MiscCrop,29,slb,0.01709671925566343,0.01709671925566343
MiscCrop,29,syc,0.022649832102081935,0.022649832102081935
MiscCrop,29,tha,0.034773330099240246,0.034773330099240246
MiscCrop,29,tkl,0,0
MiscCrop,29,ton,0.00998076169749728,0.00998076169749728
MiscCrop,29,tuv,0,0
MiscCrop,29,vnm,0.020992583460154028,0.02099258346015403
MiscCrop,29,vut,0.005301544799176107,0.005301544799176107
MiscCrop,29,wsm,0.0028852673267326734,0.0028852673267326734
MiscCrop,31,arg,0.01924468899933433,0.01924468899933433
MiscCrop,32,col,0.02743758979108104,0.02743758979108104
NutsSeeds,1,pri,0,0
NutsSeeds,1,usa,0.01283093248347646,0.01283093248347646
NutsSeeds,2,bdi,0.03344,0.03344
NutsSeeds,2,com,0.01,0.01
NutsSeeds,2,dji,0,0
NutsSeeds,2,eri,0.00256,0.00256
NutsSeeds,2,eth,0.0010783720107859448,0.0010783720107859448
NutsSeeds,2,ken,0.0019975512329111424,0.0019975512329111424
NutsSeeds,2,mdg,0.00304791713919432,0.00304791713919432
NutsSeeds,2,mus,0.001879757909215956,0.001879757909215956
NutsSeeds,2,rwa,0.00144,0.00144
NutsSeeds,2,som,0.0088,0.0088
NutsSeeds,2,uga,0.03344,0.03344
NutsSeeds,3,dza,0.003173544286761078,0.003173544286761078
NutsSeeds,3,egy,0.003066574022855417,0.003066574022855417
NutsSeeds,3,esh,0,0
NutsSeeds,3,mar,0.00733083932148207,0.00733083932148207
NutsSeeds,3,tun,0.011937739522710105,0.011937739522710105
NutsSeeds,4,ago,0.013127330881177035,0.013127330881177035
NutsSeeds,4,bwa,6.4e-4,6.4e-4
NutsSeeds,4,lso,0,0
NutsSeeds,4,moz,0.019181826890965877,0.019181826890965877
NutsSeeds,4,mwi,0.01283012791487435,0.012830127914874352
NutsSeeds,4,nam,6.4e-4,6.4e-4
NutsSeeds,4,swz,0.002654345280190094,0.002654345280190094
NutsSeeds,4,zmb,0.00144,0.00144
NutsSeeds,4,zwe,0.016620309369158846,0.016620309369158846
NutsSeeds,5,ben,0.0018872562812472676,0.0018872562812472676
NutsSeeds,5,bfa,0.0010442671440025234,0.0010442671440025234
NutsSeeds,5,caf,0.0152,0.0152
NutsSeeds,5,cmr,0.016481781320140384,0.016481781320140384
NutsSeeds,5,cog,3.2e-4,3.2e-4
NutsSeeds,5,cpv,0.00112,0.00112
NutsSeeds,5,gab,0.04,0.04
NutsSeeds,5,gha,0.0013156109314426184,0.0013156109314426186
NutsSeeds,5,gin,0.0020743079459844553,0.0020743079459844553
NutsSeeds,5,gmb,0.0014470127686587676,0.0014470127686587678
NutsSeeds,5,gnb,0.014956889002125514,0.014956889002125516
NutsSeeds,5,gnq,0,0
NutsSeeds,5,lbr,0.00986890713350158,0.00986890713350158
NutsSeeds,5,mli,0.03121205378142714,0.031212053781427135
NutsSeeds,5,mrt,0.00624,0.00624
NutsSeeds,5,ner,0.00608,0.00608
NutsSeeds,5,nga,0.010875610616234809,0.010875610616234809
NutsSeeds,5,sen,0.004337317534271306,0.004337317534271307
NutsSeeds,5,sle,0.02912,0.02912
NutsSeeds,5,stp,0,0
NutsSeeds,5,tcd,0.0288,0.0288
NutsSeeds,5,tgo,6.254343293954135e-5,6.254343293954135e-5
NutsSeeds,6,aus,0.0036793782415325666,0.0036793782415325666
NutsSeeds,6,nzl,0,0
NutsSeeds,7,bra,0.021184542132424655,0.021184542132424655
NutsSeeds,8,can,0,0
NutsSeeds,9,bhs,0,0
NutsSeeds,9,blz,0.0019252640545144805,0.0019252640545144805
NutsSeeds,9,bmu,0,0
NutsSeeds,9,brb,0.0038,0.0038
NutsSeeds,9,cri,0.0019149190023142197,0.0019149190023142197
NutsSeeds,9,cub,0.00144,0.00144
NutsSeeds,9,cym,0,0
NutsSeeds,9,dma,0.00144,0.00144
NutsSeeds,9,dom,0.05124859590837559,0.05124859590837559
NutsSeeds,9,glp,0.00224,0.00224
NutsSeeds,9,grd,0,0
NutsSeeds,9,gtm,0.003934548278452591,0.003934548278452591
NutsSeeds,9,hnd,0.0128,0.0128
NutsSeeds,9,hti,0.081,0.081
NutsSeeds,9,jam,0.0176,0.0176
NutsSeeds,9,kna,0.0048,0.0048
NutsSeeds,9,lca,0,0
NutsSeeds,9,msr,0,0
NutsSeeds,9,mtq,0,0
NutsSeeds,9,nic,0.00128,0.00128
NutsSeeds,9,pan,0,0
NutsSeeds,9,slv,0.01808,0.01808
NutsSeeds,9,tto,0,0
NutsSeeds,9,vct,0.00224,0.00224
NutsSeeds,10,arm,0.001650053374968229,0.001650053374968229
NutsSeeds,10,aze,0.00801393495532022,0.00801393495532022
NutsSeeds,10,geo,0.008785976842893702,0.008785976842893702
